"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.320617,0.320741,0,79,0,0,yes,1.000000
37,,0.000000,2389.305662,0,78,0,0,,1.000000
36,,0.000000,79.000000,0,79,0,0,,1.000000
35,,0.000000,239.489674,0,79,0,0,,1.000000
34,,0.000000,3705.998854,0,78,0,0,,1.000000
33,,0.000000,13879.000000,0,79,0,0,,1.000000
32,,0.000000,229.852569,0,79,0,0,,1.000000
31,,0.000000,229.852569,0,79,0,0,,1.000000
30,,0.000000,0.462792,0,79,0,0,,1.000000
29,,0.000000,0.561350,0,79,0,0,,1.000000
28,,0.000000,239.489674,0,79,0,0,,1.000000
27,,0.000000,19731.870061,0,79,0,0,,1.000000
26,,0.000000,13879.000000,0,79,0,0,,1.000000
25,,83.960600,282.036000,0,7,0,0,yes,1.000000
24,,208.627000,518.889000,0,24,0,0,yes,1.000000
23,,111.385700,336.595000,0,26,0,0,yes,1.000000
22,,47.074880,78.165500,0,9,0,0,yes,1.000000
21,,25.215290,54.031000,0,9,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,80000.000000,0,8,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,1,0,0,yes,1.000000
14,,17000.000000,110000.000000,0,8,0,0,yes,1.000000
13,,7000.000000,30000.000000,0,2,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6170000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,1163630000.000000,0,27,0,0,yes,1.000000
7,,141523000.000000,1177120000.000000,0,25,0,0,yes,1.000000
6,,10969000.000000,26300000.000000,0,3,0,0,yes,1.000000
5,,1726000.000000,9790000.000000,0,3,0,0,yes,1.000000
4,,1458000.000000,3650000.000000,0,2,0,0,yes,1.000000
3,,1713000.000000,9220000.000000,0,3,0,0,yes,1.000000
2,,17408000.000000,117380000.000000,0,12,0,0,yes,1.000000
1,,79138000.000000,460220000.000000,0,14,0,0,yes,1.000000
